id,x,y,duration
2325823349,343227.3541020098,242180.00090411125,52
2325823349,343347.64596865233,242147.5980631846,47
2325823349,343467.4777867373,242103.52461177256,42
2325823349,343579.94392256066,242068.248495206,41
2325823349,343674.07800880086,241993.21764569764,48
2325823349,343774.46018109604,241921.09310464427,45
2325823349,343859.8477691105,241819.72817963368,49
2325823349,343946.1430718299,241714.56807090208,52
2325823349,343985.63005249936,241619.9399615744,35
2325823349,343989.97976556787,241498.72426055837,52
2325823349,343969.7994942833,241385.7953533982,36
2325823349,343964.56540372496,241268.40252171265,47
2325823349,343987.17030403455,241142.7818033477,44
2325823349,344003.3021883678,241082.56498095632,49
2325823349,344017.4645368483,241098.13780971768,8
2330817942,343997.872893464,241061.62542790413,0
2330817942,343989.3176624769,241178.34649994207,53
2330817942,343959.2801574251,241304.41863687237,43
2330817942,343979.6301416369,241423.68583305867,43
2330817942,343995.5449288532,241550.03180222306,41
2330817942,343969.9094105533,241653.7851322104,35
2330817942,343918.7138565711,241761.50342268735,41
2330817942,343838.09691533924,241855.4493702018,46
2330817942,343764.27386770083,241947.62014787726,41
2330817942,343669.9768054461,242016.86703060393,40
2330817942,343553.2056605501,242084.6935266172,43
2330817942,343435.1843075937,242130.07099161972,39
2330817942,343316.2158071276,242163.45179643843,47
2330817942,343196.857296005,242185.2720624362,35
2330817942,343068.1540488808,242217.03455231478,46
2330817942,342955.71492442326,242257.88422613195,35
2330817942,342838.7115698652,242297.47481807787,42
2330817942,342735.2488359595,242339.52031904354,40
2330817942,342615.8410719059,242387.83213585947,47
2330817942,342526.318117188,242461.25166802766,44
2330817942,342417.4438935548,242513.29214006034,44
2330817942,342490.32289005566,242475.6268582982,43
2330817942,342601.7634761522,242398.96110133053,52
2330817942,342712.6898405445,242345.77926952543,43
2330817942,342829.07692542457,242297.96332145168,45
2330817942,342953.4604587038,242259.03285205137,50
2330817942,343078.2037909382,242216.65111182467,43
2330817942,343193.71164104936,242190.99593584443,41
2330817942,343305.82383800356,242168.2900799961,37
2330817942,343416.4867838211,242136.71015480254,41
2330817942,343534.0889402962,242082.3279647926,45
2330817942,343646.1050571595,242018.69273143698,42
2330817942,343747.29148141656,241949.55847995798,44
2330817942,343826.5012787833,241866.98040132824,39
2330817942,343908.69490385073,241763.8870955041,49
2330817942,343962.46078613604,241666.25137982657,42
2330817942,343990.25334057154,241537.76725827472,49
2330817942,343975.46535434225,241404.28372543008,54
2330817942,343955.5194423623,241288.7925085955,38
2330817942,343975.45909994084,241164.54887752538,43
2330817942,343995.81195409806,241061.9917799167,40
2346189039,344000.0311020994,241058.6988827206,0
2346189039,343990.73098545003,241167.53328033042,47
2346189039,343968.2996912907,241282.36038553575,36
2346189039,343982.7056401843,241400.38674772705,40
2346189039,343996.3574341141,241509.97040104918,31
2346189039,343988.33458938566,241634.13663327298,43
2346189039,343934.6102788905,241730.10269626416,35
2346189039,343862.1218531815,241828.4805618369,42
2346189039,343801.0233152028,241923.8976563076,36
2346189039,343704.4777292793,242003.4141957941,44
2346189039,343608.46239188703,242059.78502307477,38
2346189039,343490.8751250837,242119.50502104452,52
2346189039,343373.53415561974,242155.6396821029,40
2346189039,343250.69010438176,242179.1829665089,36
2346189039,343121.1885761968,242212.73678446846,47
2346189039,343008.23776230717,242247.4748923183,44
2346189039,342882.778613398,242288.08995274175,45
2346189039,342771.8671663682,242333.81416510534,34
2346189039,342655.53596983076,242380.74060387543,49
2346189039,342559.4785895101,242463.27573260514,42
2346189039,342440.01732166123,242512.2602080063,56
2346189039,342541.0154252999,242458.67850432172,53
2346189039,342627.11274848017,242382.08825005544,42
2346189039,342749.3662353058,242330.8385307236,47
2346189039,342867.90543740045,242288.3287397679,47
2346189039,342979.6403611788,242246.5983780956,38
2346189039,343094.9743446517,242210.15276649455,43
2346189039,343230.3363595037,242181.28819416964,47
2346189039,343349.8484181683,242156.12888742157,39
2346189039,343458.4458326752,242120.24425926234,37
2346189039,343575.4520787305,242067.3187606223,43
2346189039,343667.047176834,241997.223017173,38
2346189039,343765.8347382578,241941.81056794012,39
2346189039,343845.81325894874,241846.87228646863,43
2346189039,343923.9143609692,241750.6301628641,39
2346189039,343976.01088040567,241638.89281346952,45
2346189039,343998.65999663784,241511.825138997,46
2346189039,343971.1661213616,241389.44483293465,43
2346189039,343963.274460783,241269.5354199442,37
2346189039,343986.8959094342,241155.91316064307,36
2346189039,344002.3082750252,241076.3509402633,42
2358364662,343993.3289706346,241061.80858259596,0
2358364662,343974.0520159382,241193.16134708567,52
2358364662,343956.22777220886,241324.82497395365,50
2358364662,343990.39749777375,241442.42720274482,35
2358364662,343995.4503479382,241570.16881679354,46
2358364662,343957.88852332183,241682.0094688629,34
2358364662,343903.6158073467,241791.111617224,45
2358364662,343828.5371171876,241869.39552131848,36
2358364662,343752.0129699375,241964.94672483148,45
2358364662,343636.05735613295,242045.2178576177,57
2358364662,343523.61973958043,242103.96521061927,45
2358364662,343392.18753274955,242150.55850922072,50
2358364662,343265.5520529197,242169.60079806164,38
2358364662,343127.8238922596,242214.18803936942,44
2358364662,342983.00328642956,242254.4429709309,61
2358364662,342868.9418683048,242288.53459201864,42
2358364662,342752.664193674,242338.90651640162,35
2358364662,342635.5115870237,242390.4077577137,49
2358364662,342543.89765072666,242462.3031858466,43
2358364662,342424.85142321576,242511.3925812947,50
2358364662,342455.11462859396,242487.5421770251,46
2358364662,342571.3547746044,242439.49996894423,48
2358364662,342672.61559593945,242363.5561432389,52
2358364662,342790.8467410158,242314.81963169848,40
2358364662,342904.6854630724,242275.50118383835,44
2358364662,343031.1143026445,242222.30027837388,52
2358364662,343152.0966815773,242194.44273306237,45
2358364662,343269.8079949358,242160.07685460773,45
2358364662,343397.2324641368,242134.34731174307,47
2358364662,343518.98047076166,242085.12721730937,41
2358364662,343631.2594034511,242020.70873669942,42
2358364662,343734.0435152031,241948.10017340735,47
2358364662,343816.7986606937,241867.57930870203,47
2358364662,343906.02153110114,241764.70818125544,36
2358364662,343963.6808139017,241669.34694861638,36
2358364662,344003.03958289395,241540.45727864688,58
2358364662,343988.63064506114,241426.54700059973,53
2358364662,343973.268555528,241291.62637872633,33
2358364662,343985.1485708514,241171.737733007,32
2358364662,344004.07939612976,241079.43779845926,55
2367200665,344001.48321067437,241050.33246479783,0
2367200665,343987.41674469336,241158.3523266323,45
2367200665,343965.36896656675,241266.94360242458,38
2367200665,343972.2592293612,241388.87129748805,34
2367200665,343996.9506235309,241512.63091508008,41
2367200665,343986.24063946813,241628.05125177035,41
2367200665,343938.0286977123,241732.8296972076,39
2367200665,343851.7200211617,241824.08441257302,45
2367200665,343780.36113298417,241924.00308369915,36
2367200665,343691.27394266013,241996.05925456178,36
2367200665,343582.108514128,242065.7666317966,45
2367200665,343463.46371560823,242119.60805616068,47
2367200665,343357.03496635845,242161.91025859944,38
2367200665,343241.3786379711,242182.66916239256,36
2367200665,343125.1515354398,242206.44354934804,37
2367200665,343002.51832702174,242243.00545537408,46
2367200665,342886.05264125083,242281.8075784869,45
2367200665,342772.4001862159,242324.12712584052,40
2367200665,342664.37983793684,242373.92342109117,39
2367200665,342569.4744822694,242446.7613227694,42
2367200665,342452.30171863927,242492.48244539544,48
2367200665,342485.7459619228,242486.49165533728,48
2367200665,342592.1474937987,242417.6942573634,49
2367200665,342696.64192417415,242358.6083602301,48
2367200665,342812.12448718067,242310.25032687827,48
2367200665,342933.05506362364,242266.4799666364,48
2367200665,343064.27605932683,242224.3276930863,50
2367200665,343187.07326646894,242193.6607639661,38
2367200665,343301.28229565127,242164.24648449098,40
2367200665,343420.9534679469,242131.74408925686,51
2367200665,343539.7797316814,242085.01851410425,44
2367200665,343636.16466931393,242030.3091545701,35
2367200665,343739.3282806019,241959.91958398186,42
2367200665,343835.59288794425,241871.28603249375,44
2367200665,343907.5858941285,241767.79828060087,51
2367200665,343962.2277719797,241664.5863797372,43
2367200665,343989.2412454033,241543.45682222425,42
2367200665,343976.181610859,241419.06809609174,46
2367200665,343957.4897105889,241300.10839547764,44
2367200665,343971.70590681763,241175.51038914244,44
2367200665,343988.9987107818,241062.4333433197,43
2367200665,343988.9987107818,241062.4333433197,0
2395303367,344305.93979195727,241113.1613507943,0
2395303367,344218.28529703734,241133.34440662246,48
2395303367,344098.10021533177,241135.13127294637,45
2395303367,344000.24053700455,241071.9338260771,62
2395303367,343987.05081612954,241165.700346849,52
2395303367,343961.2713317418,241282.24917049857,42
2395303367,343974.9110803541,241399.7314167958,39
2395303367,343997.09255755006,241534.65536593756,52
2395303367,343973.83652537095,241653.83420007717,42
2395303367,343911.9102466339,241766.83978863747,46
2395303367,343827.38409005164,241870.52627261885,49
2395303367,343742.2575809907,241966.5478349306,46
2395303367,343649.7250312907,242034.09840217617,36
2395303367,343537.4054504633,242095.95845471375,50
2395303367,343420.50459077046,242151.1081176147,52
2395303367,343307.25114552246,242175.72080076463,31
2395303367,343185.59801817825,242200.4703949329,41
2395303367,343069.5888242094,242224.910081574,43
2395303367,342959.8845510433,242264.49215261597,48
2395303367,342843.9187290293,242300.06110401242,42
2395303367,342768.4815861798,242328.86248636246,46
2395303367,342887.9967157457,242282.77759162517,42
2395303367,343017.6004599611,242234.30897816748,49
2395303367,343138.2975975135,242201.56081305322,46
2395303367,343256.8354093252,242171.52001057996,45
2395303367,343374.8609644923,242143.82639356633,47
2395303367,343502.98816049914,242101.62389258796,47
2395303367,343609.6501595338,242043.52417471068,37
2395303367,343723.57672831236,241974.2980232358,50
2395303367,343817.2874699547,241894.04812839732,41
2395303367,343890.92697688827,241798.87744914647,40
2395303367,343965.82742447674,241683.10746094713,55
2395303367,343995.0184218763,241555.9361711617,52
2395303367,343982.6903076853,241425.52857154259,46
2395303367,343963.2327843748,241293.00896920986,52
2395303367,343988.96340536757,241164.66886271344,50
2395303367,344013.42060396465,241095.0869067582,55
2395303367,344110.24294733553,241136.274318806,44
2395303367,344224.29304070043,241134.2508121719,32
2395303367,344330.64373239334,241115.7756198363,44
2395303367,344330.64373239334,241115.7756198363,0
2401660736,344293.17739810434,241094.5620255904,0
2401660736,344189.4222557269,241133.46624757594,48
2401660736,344079.7454473646,241124.51931654895,43
2401660736,343997.98400754394,241064.293570242,80
2401660736,343986.0566748,241163.8249016418,45
2401660736,343963.94125477405,241285.54427531367,40
2401660736,343974.5755371997,241400.29295851238,37
2401660736,343997.4183987844,241516.07213574316,40
2401660736,343985.77069734107,241633.17600568308,39
2401660736,343931.4721447674,241740.7207799533,40
2401660736,343857.00462466816,241835.90394351352,41
2401660736,343776.4660009737,241925.95609545545,38
2401660736,343675.077498937,241999.7652863689,34
2401660736,343571.8203574044,242072.82762573642,39
2401660736,343445.6722094581,242131.23875613464,48
2401660736,343317.0598717978,242164.55078435782,48
2401660736,343194.7440187918,242186.64081295958,37
2401660736,343072.38885248825,242223.41903182195,47
2401660736,342950.436072247,242259.41510158428,43
2401660736,342836.8129668323,242303.62388529076,46
2401660736,342721.64921870106,242341.8527507129,37
2401660736,342775.09632910514,242324.75126520073,48
2401660736,342893.04753119603,242279.91534906044,48
2401660736,343008.3634539774,242238.1281601399,41
2401660736,343130.4678702116,242207.24843856588,38
2401660736,343252.9837687678,242180.48127329705,48
2401660736,343382.06811609725,242142.2652086133,42
2401660736,343512.56298860913,242097.35527231876,41
2401660736,343622.44937864644,242042.76435970544,40
2401660736,343713.2757740605,241976.24159484013,35
2401660736,343794.827679157,241893.73702807626,42
2401660736,343870.3136586368,241802.09660837805,35
2401660736,343943.76098112937,241716.38573629846,36
2401660736,343988.2638462695,241599.2065192706,44
2401660736,343988.8351313551,241469.92967931187,45
2401660736,343959.6433503243,241357.8109337298,37
2401660736,343966.5200459048,241235.22029275296,43
2401660736,343988.6549394047,241119.06293326884,41
2401660736,344015.34782615094,241116.74935759028,44
2401660736,344123.7663063577,241141.95665765158,33
2401660736,344237.9719996748,241136.70487367,30
2401660736,344291.69325814757,241100.92643004266,24
2423109118,344306.9318268581,241132.39121868619,0
2423109118,344177.07116484124,241132.21505457256,66
2423109118,344053.04990161344,241113.59433701396,58
2423109118,343995.5106604239,241082.13204961782,89
2423109118,343978.2972319067,241195.87529352278,35
2423109118,343959.24084091233,241314.9876226344,41
2423109118,343992.3117402204,241441.506936519,44
2423109118,343992.8486128725,241584.22698817577,49
2423109118,343949.59706050484,241710.84224798088,47
2423109118,343867.4952487365,241815.49082078977,53
2423109118,343786.73358297336,241913.22231144004,41
2423109118,343689.4711135943,241990.97057770728,41
2423109118,343584.8165929298,242054.15392660938,51
2423109118,343469.4620529481,242098.37565908243,49
2423109118,343353.8734331068,242127.80806015496,45
2423109118,343235.57046878204,242172.63855704112,39
2423109118,343113.4604887438,242198.9546607585,34
2423109118,342999.2599400176,242237.38410729112,40
2423109118,342878.7430456371,242281.25744231534,46
2423109118,342772.95631241106,242341.5839316793,39
2423109118,342723.0299283173,242342.0530347263,50
2423109118,342850.2849336491,242297.622677635,51
2423109118,342975.03292829194,242251.34461482376,46
2423109118,343080.14607005945,242217.50998115365,35
2423109118,343210.2692205631,242188.39501573937,48
2423109118,343325.5273581485,242159.9657404311,37
2423109118,343442.9825795824,242122.38192103576,46
2423109118,343553.4718743041,242075.45584615401,40
2423109118,343655.3023583074,242016.65531844302,39
2423109118,343751.8911070132,241952.93407421233,39
2423109118,343831.9874425796,241861.10857956542,44
2423109118,343911.4898777788,241770.74006097973,38
2423109118,343964.88906332484,241658.64820146596,43
2423109118,343995.2643927583,241545.36391254154,36
2423109118,343983.7288326536,241421.50727843272,43
2423109118,343955.278426856,241308.37560844852,38
2423109118,343981.5289413361,241195.49040082766,36
2423109118,343987.6029549283,241074.35874158837,44
2423109118,344071.1225362872,241119.42708797293,48
2423109118,344184.2893611018,241144.3381230688,37
2423109118,344292.9756491944,241129.8300948625,33
2423109118,344316.4901751693,241109.43518678832,18
2428556671,343997.08512617985,241064.08530322596,0
2428556671,343982.30873937794,241175.12005917332,46
2428556671,343960.45505933196,241291.6067524184,37
2428556671,343982.3025715189,241409.73778651428,43
2428556671,343996.8239130184,241539.44319367217,46
2428556671,343968.23197596177,241652.25424821832,31
2428556671,343910.487006526,241768.3085393787,48
2428556671,343830.4158819296,241866.25082852552,41
2428556671,343718.38388961967,241976.93917206913,41
2428556671,343614.1559036169,242036.6664812342,56
2428556671,343508.81112674164,242099.6399556176,44
2428556671,343392.4153986962,242151.88983133016,38
2428556671,343272.0771796374,242181.39992662345,44
2428556671,343149.7880614916,242200.82072299247,39
2428556671,343022.0145022973,242234.6832261305,48
2428556671,342898.17944194557,242286.3965335989,48
2428556671,342791.26516685984,242323.71264891274,33
2428556671,342679.0058642954,242366.90194387198,44
2428556671,342593.60013231996,242430.90923475882,37
2428556671,342493.5590645146,242475.5746513951,39
2428556671,342428.91990195017,242494.63984125928,44
2428556671,342551.74498173746,242453.49941719172,41
2428556671,342635.853883845,242381.72498921503,41
2428556671,342763.2055290438,242334.84338920837,49
2428556671,342890.8573580565,242285.0678534374,47
2428556671,343010.3514221386,242237.54006400437,44
2428556671,343122.2452427111,242205.6000918676,38
2428556671,343241.3542147267,242185.4507150608,43
2428556671,343362.5390697891,242170.1659076893,47
2428556671,343462.53335925145,242121.73656388815,38
2428556671,343571.43357577827,242070.1638704909,37
2428556671,343663.33061932103,242006.0705467277,40
2428556671,343762.5134740283,241940.86208062078,35
2428556671,343842.81142799463,241853.03842888883,40
2428556671,343918.0676445027,241759.8449709277,42
2428556671,343973.73458654055,241643.04495382681,47
2428556671,343994.0608411727,241530.25351305044,39
2428556671,343980.2646648226,241411.54998134478,38
2428556671,343961.6595155476,241289.3627633812,40
2428556671,343978.1427314401,241177.41092045332,33
2428556671,343992.0342174389,241067.05762888043,41
2428556671,343992.0342174389,241067.05762888043,0
2504076074,344014.2925380039,241041.34136362426,0
2504076074,343980.22320147103,241173.92936573218,50
2504076074,343956.8237075109,241305.90372937702,45
2504076074,343985.7077997938,241433.37926785136,48
2504076074,343993.1022513062,241561.08381441562,44
2504076074,343966.5608437058,241668.52262299578,34
2504076074,343899.0763169431,241782.84010444512,48
2504076074,343823.82070055313,241884.71105538332,46
2504076074,343726.9138775022,241976.2474477745,49
2504076074,343621.0757051861,242043.0087002238,51
2504076074,343500.8185420083,242108.11073970463,54
2504076074,343387.82457034534,242149.07065563207,37
2504076074,343271.8630228732,242193.86295328516,51
2504076074,343143.0908544353,242212.7200156019,41
2504076074,343022.56488756853,242243.24039646622,43
2504076074,342911.03894757776,242280.85030932678,41
2504076074,342789.50077121134,242329.63708553044,48
2504076074,342677.09220977454,242367.82271821343,40
2504076074,342575.1761680646,242450.11808838358,55
2504076074,342442.2739870524,242506.995170022,57
2504076074,342528.09220583853,242460.22183794563,62
2504076074,342632.81008666684,242389.45003938465,50
2504076074,342746.24800893967,242338.23096254317,46
2504076074,342866.00600592775,242290.1391857289,54
2504076074,342983.54207763943,242245.08961351909,47
2504076074,343095.34949566075,242216.37656871363,30
2504076074,343226.5020778411,242187.02305271075,51
2504076074,343348.93905045255,242155.25342922617,45
2504076074,343472.0151831318,242098.66871348268,51
2504076074,343589.70552762086,242049.73753052508,44
2504076074,343686.60538322595,241988.34620904032,35
2504076074,343778.35708157957,241919.2513094949,39
2504076074,343858.44580782356,241818.19296453206,49
2504076074,343933.18541346863,241727.12162502686,38
2504076074,343987.5316964667,241622.57976195146,40
2504076074,344001.08687317563,241499.77216793067,77
2504076074,343972.35471020197,241386.1998834249,36
2504076074,343966.914465519,241260.1331329022,37
2504076074,343987.2671199506,241148.89879459533,37
2504076074,344002.67528546305,241082.1299175592,48
2523543422,343992.19331558363,241064.05147260719,0
2523543422,343978.1513215094,241182.30560384446,50
2523543422,343954.48738920514,241306.27446155995,42
2523543422,343979.4112102447,241422.91057724977,44
2523543422,343990.7963974613,241554.66804731637,48
2523543422,343968.82831432694,241663.81438853627,34
2523543422,343911.28152266773,241770.63211647124,44
2523543422,343829.2646769544,241863.15419856366,43
2523543422,343746.41926825506,241959.69573122688,47
2523543422,343646.204294829,242033.5981490889,44
2523543422,343531.7286310659,242089.81905018288,46
2523543422,343419.62006309093,242151.78970023594,47
2523543422,343302.50029710063,242180.1352773368,40
2523543422,343179.2386516757,242203.3532649051,43
2523543422,343063.8641417708,242233.01152581017,36
2523543422,342945.51722231554,242270.50742225646,38
2523543422,342828.951430623,242315.87606451125,46
2523543422,342716.60403113684,242362.1808312224,40
2523543422,342608.97028511396,242405.9648061748,41
2523543422,342509.00406033755,242476.66048062197,46
2523543422,342398.1359703874,242524.617405603,62
2523543422,342507.70547759964,242473.01027557813,49
2523543422,342598.14457872685,242400.91060038185,44
2523543422,342716.5681448963,242342.82446099393,48
2523543422,342834.58631540457,242302.21344395826,42
2523543422,342956.33999507624,242258.2079408613,53
2523543422,343084.1659766936,242227.68029560882,46
2523543422,343196.0302135683,242193.85126986523,38
2523543422,343309.31788209797,242167.1218222658,35
2523543422,343411.5697072394,242139.34723290458,37
2523543422,343522.4905595008,242084.96007224877,42
2523543422,343636.7031752374,242029.52186765813,49
2523543422,343739.88089753257,241951.34485289513,48
2523543422,343823.1694460325,241861.0259659107,47
2523543422,343903.85475735186,241771.41728053993,41
2523543422,343961.62152833224,241678.50172871765,36
2523543422,343993.58256081736,241560.9649659905,45
2523543422,343991.4626449658,241435.73558740324,45
2523543422,343960.8569456684,241308.28727810062,47
2523543422,343983.0606213867,241183.4515999477,44
2523543422,343995.2660110301,241066.67274591816,48
2531041836,343999.53490420134,241057.81676788128,0
2531041836,343981.8690984512,241173.4583296763,44
2531041836,343957.30227987666,241305.67365970655,45
2531041836,343982.9653683462,241434.20140050678,51
2531041836,343994.7449268088,241551.71315382433,38
2531041836,343971.6498585794,241667.99706135056,41
2531041836,343911.4329499239,241784.53547201055,49
2531041836,343829.8189903225,241872.04509398463,46
2531041836,343739.52075761545,241963.3651585565,48
2531041836,343641.553709728,242040.01313069672,42
2531041836,343535.3345458857,242099.99629507214,47
2531041836,343420.8402734018,242128.9647346263,34
2531041836,343304.78166962316,242163.4118779034,43
2531041836,343174.43783367437,242187.4105498455,49
2531041836,343047.5880730649,242227.37617565645,49
2531041836,342927.0359026704,242264.79659019678,51
2531041836,342802.63557601784,242315.52015118563,51
2531041836,342685.1966086395,242362.1299437058,45
2531041836,342590.77114317776,242413.48905080213,42
2531041836,342501.8180496951,242475.21893058025,43
2531041836,342490.1073545193,242475.07410056854,59
2531041836,342596.9986097807,242415.27991347434,48
2531041836,342697.5477942291,242359.26126509556,44
2531041836,342813.19224656024,242308.11948219547,46
2531041836,342925.003342428,242262.60426813504,41
2531041836,343044.20092057274,242222.31309549662,54
2531041836,343163.3976569057,242203.3841554005,38
2531041836,343284.42911229376,242178.5327015904,43
2531041836,343399.09876183106,242134.76253015117,49
2531041836,343520.6725080433,242096.22490284167,40
2531041836,343625.6345295529,242039.4875607001,34
2531041836,343731.01547668915,241965.613914856,47
2531041836,343824.2497017408,241890.04406308773,41
2531041836,343888.08791730646,241789.24404187838,44
2531041836,343947.0796652284,241695.41892361065,39
2531041836,343990.08296137943,241592.28047425637,37
2531041836,343988.53127972066,241472.4931455499,39
2531041836,343951.9970276996,241357.82076513133,43
2531041836,343959.1335630564,241225.54760018684,48
2531041836,343981.2045287445,241114.0635455429,40
2531041836,344003.25643105805,241079.67331258196,32
2548330632,343998.42740532267,241061.83914460632,0
2548330632,343986.2208248031,241165.4909918399,62
2548330632,343964.70744221174,241290.42696509097,45
2548330632,343979.2705657903,241409.6745372414,38
2548330632,343993.21858718246,241529.26563075226,47
2548330632,343982.66563997534,241650.24579439813,38
2548330632,343927.1032731992,241751.91459399782,36
2548330632,343845.2409668917,241858.56220212503,48
2548330632,343768.8505385829,241940.8727220937,36
2548330632,343668.21108617046,242014.1139416176,49
2548330632,343569.09284934244,242083.21693936066,39
2548330632,343445.88410613907,242131.56911753147,48
2548330632,343320.1632512001,242177.73956337746,47
2548330632,343176.56459097797,242195.49753025494,45
2548330632,343046.0773893144,242231.96148854302,54
2548330632,342926.9214952554,242287.715244031,49
2548330632,342814.8250398837,242315.43553399714,41
2548330632,342694.37239403784,242363.09475302324,49
2548330632,342588.2447836907,242436.22412678943,49
2548330632,342477.6628596938,242497.74676999135,53
2548330632,342540.07081929,242451.35143538244,55
2548330632,342637.2962789426,242381.47926862445,41
2548330632,342759.5373611148,242329.45127240097,59
2548330632,342878.6767515119,242285.70837538934,44
2548330632,342993.28423671925,242242.70849319996,46
2548330632,343138.7463422847,242203.7785633761,39
2548330632,343254.9748918164,242175.77710509108,55
2548330632,343377.3136220284,242146.45717695222,48
2548330632,343496.52420043765,242102.28309147572,44
2548330632,343598.47513920604,242038.1396375033,42
2548330632,343713.1980784071,241975.68659819273,42
2548330632,343805.6514964306,241890.0053948447,44
2548330632,343880.4138288979,241796.15169495833,44
2548330632,343949.2727858477,241694.71671302326,39
2548330632,343989.7863687409,241590.95021750784,39
2548330632,343997.5017670827,241473.46362105594,44
2548330632,343960.1608505382,241355.68906688358,41
2548330632,343968.0471434262,241244.65201849543,35
2548330632,343994.278974753,241130.5434961522,41
2548330632,344006.90218315116,241066.26612100488,58
2647412939,343998.6393072314,241062.16952891072,0
2647412939,343986.37221264606,241175.05574211944,55
2647412939,343964.9263808184,241291.20222018397,36
2647412939,343985.12310885685,241400.793464532,44
2647412939,343993.4696255656,241523.3656220212,39
2647412939,343980.2504461801,241641.27310539928,42
2647412939,343935.7947630821,241739.65109077294,34
2647412939,343856.5489511331,241841.91845751973,55
2647412939,343762.32101260324,241937.41650542308,45
2647412939,343661.29325827595,242016.5600787638,48
2647412939,343552.10567104473,242084.8222834281,49
2647412939,343439.7399526309,242135.00445226207,47
2647412939,343308.8447493582,242167.6856094107,46
2647412939,343193.5104007334,242191.33289343247,45
2647412939,343080.1632790387,242214.28355441138,34
2647412939,342955.43663654994,242262.00481634733,51
2647412939,342840.55268617254,242304.8987778625,48
2647412939,342727.1613229943,242341.9865807842,37
2647412939,342604.6679619085,242399.69303920248,56
2647412939,342502.7712528452,242474.53607338015,63
2647412939,342450.1079880856,242488.8467021986,56
2647412939,342566.35164350976,242441.02681329777,51
2647412939,342667.7153672411,242375.7609254815,42
2647412939,342783.8161168107,242323.05364679964,53
2647412939,342895.0818841929,242282.21887635073,42
2647412939,343002.8797750441,242239.7735090496,44
2647412939,343125.86625792447,242203.76219298335,39
2647412939,343257.1681573669,242179.413194196,42
2647412939,343379.7641630848,242144.63813890755,49
2647412939,343500.0590797114,242103.67298412696,52
2647412939,343617.0767473027,242051.41577419185,45
2647412939,343711.6002698494,241987.83781632723,39
2647412939,343807.30231797264,241902.88375089318,48
2647412939,343872.713116028,241810.06828471523,37
2647412939,343948.2040732721,241705.5245016463,48
