Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
1032835650,"12 Jun 2017, 07:29:57",Morning Run,Run,,1986,5.03,,false,,activities/1032835650.gpx
1041975127,"18 Jun 2017, 07:10:06",Morning Run,Run,,2022,5.05,,false,,activities/1041975127.gpx
1041975145,"14 Jun 2017, 07:21:23",Morning Run,Run,,2003,5.06,,false,,activities/1041975145.gpx
1047138272,"21 Jun 2017, 07:23:21",Morning Run,Run,,2123,5.02,,false,,activities/1047138272.gpx
1052836703,"25 Jun 2017, 08:12:20",Morning Run,Run,,2097,5.04,,false,,activities/1052836703.gpx
1052836734,"23 Jun 2017, 07:13:38",Morning Run,Run,,2099,5.11,,false,,activities/1052836734.gpx
1063401073,"2 Jul 2017, 07:44:31",Morning Run,Run,,2241,5.14,,false,,activities/1063401073.gpx
1065183094,"3 Jul 2017, 07:15:25",Morning Run,Run,,2250,5.07,,false,,activities/1065183094.gpx
1072410000,"5 Jul 2017, 07:23:53",Morning Run,Run,,2096,4.98,,false,,activities/1072410000.gpx
1075443831,"9 Jul 2017, 14:59:11",Afternoon Run,Run,,1916,5.10,,false,,activities/1075443831.gpx
1076437625,"10 Jul 2017, 07:09:29",Morning Run,Run,,1748,5.01,,false,,activities/1076437625.gpx
1079472804,"12 Jul 2017, 07:11:23",Morning Run,Run,,1746,5.01,,false,,activities/1079472804.gpx
1082618212,"14 Jul 2017, 07:13:29",Morning Run,Run,,1734,5.00,,false,,activities/1082618212.gpx
1086448486,"16 Jul 2017, 14:33:34",Afternoon Run,Run,,2110,6.00,,false,,activities/1086448486.gpx
1087483749,"17 Jul 2017, 07:07:02",Morning Run,Run,,1795,5.04,,false,,activities/1087483749.gpx
1100331335,"25 Jul 2017, 07:20:51",Morning Run,Run,,1901,5.01,,false,,activities/1100331335.gpx
1103630089,"27 Jul 2017, 07:26:56",Morning Run,Run,,1844,4.94,,false,,activities/1103630089.gpx
1109065516,"30 Jul 2017, 15:09:23",My Old Run When We Lived In SF,Run,"",2075,5.42,,false,,activities/1109065516.gpx
1115532051,"3 Aug 2017, 15:40:29",Morning Run,Run,,2165,5.49,,false,,activities/1115532051.gpx
1123756294,"8 Aug 2017, 17:38:47",Morning Run,Run,,1016,2.70,,false,,activities/1123756294.gpx
1123756341,"5 Aug 2017, 16:05:41",Morning Run,Run,,2131,5.50,,false,,activities/1123756341.gpx
1126812780,"10 Aug 2017, 15:24:55",Morning Run,Run,,1874,5.01,,false,,activities/1126812780.gpx
1145909249,"22 Aug 2017, 07:26:32",Morning Run,Run,,1753,5.00,,false,,activities/1145909249.gpx
1149326529,"24 Aug 2017, 08:08:02",Morning Run,Run,,1748,5.06,,false,,activities/1149326529.gpx
1156120029,"28 Aug 2017, 08:29:49",Morning Run,Run,,2062,5.04,,false,,activities/1156120029.gpx
1159352510,"30 Aug 2017, 07:06:42",Morning Run,Run,,1857,5.07,,false,,activities/1159352510.gpx
1167439695,"4 Sep 2017, 07:10:58",Morning Run,Run,,1844,4.98,,false,,activities/1167439695.gpx
1170651959,"6 Sep 2017, 07:06:12",Morning Run,Run,,1820,4.95,,false,,activities/1170651959.gpx
1173746729,"8 Sep 2017, 07:20:13",Morning Run,Run,,1883,5.02,,false,,activities/1173746729.gpx
1176826361,"10 Sep 2017, 08:24:20",Morning Run,Run,,2391,5.60,,false,,activities/1176826361.gpx
1178643151,"11 Sep 2017, 07:10:53",Morning Run,Run,,1957,4.94,,false,,activities/1178643151.gpx
1181673409,"13 Sep 2017, 07:17:32",Morning Run,Run,,1745,4.43,,false,,activities/1181673409.gpx
1184671057,"15 Sep 2017, 07:09:39",Morning Run,Run,,1923,4.93,,false,,activities/1184671057.gpx
1187692102,"17 Sep 2017, 08:10:03",Morning Run,Run,,2159,5.01,,false,,activities/1187692102.gpx
1192579247,"20 Sep 2017, 07:16:24",Morning Run,Run,,373,0.93,,false,,activities/1192579247.gpx
1195662051,"22 Sep 2017, 07:07:22",Morning Run,Run,,1853,4.97,,false,,activities/1195662051.gpx
1198739605,"24 Sep 2017, 07:53:36",Morning Run,Run,,2165,5.02,,false,,activities/1198739605.gpx
1203787031,"27 Sep 2017, 07:15:02",Morning Run,Run,,1839,5.04,,false,,activities/1203787031.gpx
1206828317,"29 Sep 2017, 06:44:15",Morning Run,Run,,2150,6.01,,false,,activities/1206828317.gpx
1209765923,"1 Oct 2017, 08:10:59",Morning Run,Run,,2252,5.04,,false,,activities/1209765923.gpx
1214439485,"4 Oct 2017, 07:16:44",Morning Run,Run,,1902,4.95,,false,,activities/1214439485.gpx
1217365720,"6 Oct 2017, 07:09:23",Morning Run,Run,,1832,5.03,,false,,activities/1217365720.gpx
1227865682,"13 Oct 2017, 07:12:35",Morning Run,Run,,2000,4.94,,false,,activities/1227865682.gpx
1230938098,"15 Oct 2017, 09:08:00",Morning Run,Run,,1880,4.99,,false,,activities/1230938098.gpx
1243040435,"23 Oct 2017, 07:12:59",Morning Run,Run,,1629,4.12,,false,,activities/1243040435.gpx
1255934766,"1 Nov 2017, 08:31:53",Morning Run,Run,,1421,3.65,,false,,activities/1255934766.gpx
1258963790,"3 Nov 2017, 08:06:22",Morning Run,Run,,2187,5.01,,false,,activities/1258963790.gpx
1262096452,"5 Nov 2017, 11:03:27",Lunch Run,Run,,1898,5.08,,false,,activities/1262096452.gpx
1263520512,"6 Nov 2017, 08:11:10",Morning Run,Run,,2019,4.94,,false,,activities/1263520512.gpx
1268948455,"10 Nov 2017, 08:08:13",Morning Run,Run,,1939,4.98,,false,,activities/1268948455.gpx
1271606804,"12 Nov 2017, 08:37:05",Morning Run,Run,Includes feeding the chickens as I forgot to stop the timer!,2551,5.13,,false,,activities/1271606804.gpx
1273308175,"13 Nov 2017, 08:11:32",Morning Run,Run,,2002,4.92,,false,,activities/1273308175.gpx
1276016371,"15 Nov 2017, 08:22:02",Morning Run,Run,,2048,5.11,,false,,activities/1276016371.gpx
1278688570,"17 Nov 2017, 08:11:18",Morning Run,Run,,1981,4.95,,false,,activities/1278688570.gpx
1283006899,"20 Nov 2017, 08:11:23",Morning Run,Run,,1804,4.51,,false,,activities/1283006899.gpx
1297531557,"1 Dec 2017, 08:11:09",Morning Run,Run,,1949,4.92,,false,,activities/1297531557.gpx
1312367421,"13 Dec 2017, 08:14:43",Slush and ice,Run,"",2231,5.11,,false,,activities/1312367421.gpx
1314543282,"15 Dec 2017, 08:12:01",Morning Run,Run,,2022,5.12,,false,,activities/1314543282.gpx
1316788475,"17 Dec 2017, 08:31:14",Morning Run,Run,,2490,5.06,,false,,activities/1316788475.gpx
1320499448,"20 Dec 2017, 08:09:03",More snow!,Run,"",1999,4.98,,false,,activities/1320499448.gpx
1328828156,"27 Dec 2017, 09:49:39",Morning Run,Run,,2005,5.07,,false,,activities/1328828156.gpx
1334124883,"31 Dec 2017, 08:57:08",Morning Run,Run,,2498,4.99,,false,,activities/1334124883.gpx
1346657066,"8 Jan 2018, 09:57:58",Morning Run,Run,,1845,4.99,,false,,activities/1346657066.gpx
1349719978,"10 Jan 2018, 08:19:37",Morning Run,Run,,2036,5.09,,false,,activities/1349719978.gpx
1352893208,"12 Jan 2018, 08:11:42",Morning Run,Run,,1835,4.97,,false,,activities/1352893208.gpx
1358140416,"15 Jan 2018, 08:17:41",Morning Run,Run,,2108,5.24,,false,,activities/1358140416.gpx
1364255674,"19 Jan 2018, 08:09:46",Morning Run,Run,,1927,4.96,,false,,activities/1364255674.gpx
1369334296,"22 Jan 2018, 08:08:51",Morning Run,Run,,2134,5.10,,false,,activities/1369334296.gpx
1372581925,"24 Jan 2018, 08:16:38",Morning Run,Run,,2189,5.31,,false,,activities/1372581925.gpx
1380967002,"29 Jan 2018, 08:09:02",Morning Run,Run,,1758,4.23,,false,,activities/1380967002.gpx
1401911447,"11 Feb 2018, 09:03:44",Morning Run,Run,,1674,3.67,,false,,activities/1401911447.gpx
1477637225,"29 Mar 2018, 08:45:22",Morning Run,Run,,1398,3.02,,false,,activities/1477637225.gpx
1481262043,"31 Mar 2018, 10:10:11",Lunch Run,Run,,1328,3.00,,false,,activities/1481262043.gpx
1486772386,"3 Apr 2018, 08:51:52",Morning Run,Run,,1276,3.00,,false,,activities/1486772386.gpx
1490362221,"5 Apr 2018, 08:33:12",Morning Run,Run,,1156,3.12,,false,,activities/1490362221.gpx
1498219841,"9 Apr 2018, 08:31:11",Morning Run,Run,,1182,2.94,,false,,activities/1498219841.gpx
1501876417,"11 Apr 2018, 08:34:28",Morning Run,Run,,1204,3.04,,false,,activities/1501876417.gpx
1505584079,"13 Apr 2018, 08:33:12",Morning Run,Run,,1428,4.03,,false,,activities/1505584079.gpx
1509562219,"15 Apr 2018, 09:51:30",Morning Run,Run,,1480,4.04,,false,,activities/1509562219.gpx
1515497938,"18 Apr 2018, 08:41:33",Morning Run,Run,,1470,4.03,,false,,activities/1515497938.gpx
1519801141,"20 Apr 2018, 09:10:33",Morning Run,Run,,1502,4.09,,false,,activities/1519801141.gpx
1524136584,"22 Apr 2018, 09:40:59",Morning Run,Run,,1488,4.08,,false,,activities/1524136584.gpx
1528364991,"24 Apr 2018, 08:32:11",Morning Run,Run,,1854,5.03,,false,,activities/1528364991.gpx
1532479483,"26 Apr 2018, 08:29:33",Morning Run,Run,,1827,5.21,,false,,activities/1532479483.gpx
1538458167,"29 Apr 2018, 09:51:08",Morning Run,Run,,1787,5.05,,false,,activities/1538458167.gpx
1542313937,"1 May 2018, 08:26:45",Morning Run,Run,,1790,4.99,,false,,activities/1542313937.gpx
1546633215,"3 May 2018, 08:36:11",Morning Run,Run,,1805,5.09,,false,,activities/1546633215.gpx
1552893041,"6 May 2018, 09:25:29",Morning Run,Run,,1820,5.03,,false,,activities/1552893041.gpx
1557296288,"8 May 2018, 08:26:21",Morning Run,Run,,1823,5.12,,false,,activities/1557296288.gpx
1561651931,"10 May 2018, 08:37:19",Morning Run,Run,,1801,5.05,,false,,activities/1561651931.gpx
1566431641,"12 May 2018, 08:51:35",Morning Run,Run,,1766,4.96,,false,,activities/1566431641.gpx
1571037950,"14 May 2018, 08:41:25",Morning Run,Run,,1773,4.96,,false,,activities/1571037950.gpx
1575326236,"16 May 2018, 08:33:54",Morning Run,Run,,944,2.36,,false,,activities/1575326236.gpx
1579455547,"18 May 2018, 08:26:00",Morning Run,Run,,1764,4.95,,false,,activities/1579455547.gpx
1583898164,"20 May 2018, 10:43:14",Lunch Run,Run,,1718,4.91,,false,,activities/1583898164.gpx
1588244085,"22 May 2018, 08:32:38",Morning Run,Run,,1725,4.78,,false,,activities/1588244085.gpx
1592615825,"24 May 2018, 08:48:35",Morning Run,Run,,1622,4.85,,false,,activities/1592615825.gpx
1596616422,"26 May 2018, 09:55:27",Morning Run,Run,,1679,5.01,,false,,activities/1596616422.gpx
1601162046,"28 May 2018, 09:29:38",Morning Run,Run,,1619,4.95,,false,,activities/1601162046.gpx
1605371716,"30 May 2018, 08:50:23",Morning Run,Run,,1674,4.95,,false,,activities/1605371716.gpx
1609601805,"1 Jun 2018, 08:47:20",Morning Run,Run,,1626,4.96,,false,,activities/1609601805.gpx
1614036610,"3 Jun 2018, 10:16:38",Lunch Run,Run,,1689,4.97,,false,,activities/1614036610.gpx
1624650859,"8 Jun 2018, 08:07:09",Morning Run,Run,,1763,5.00,,false,,activities/1624650859.gpx
1628889807,"10 Jun 2018, 09:17:30",Morning Run,Run,,1701,5.08,,false,,activities/1628889807.gpx
1635494952,"13 Jun 2018, 08:21:48",Morning Run,Run,,1704,5.09,,false,,activities/1635494952.gpx
1639560551,"15 Jun 2018, 08:09:17",Morning Run,Run,,1710,4.89,,false,,activities/1639560551.gpx
1643788978,"17 Jun 2018, 09:20:07",Morning Run,Run,,1740,5.01,,false,,activities/1643788978.gpx
1647920103,"19 Jun 2018, 08:24:03",Morning Run,Run,,1731,4.99,,false,,activities/1647920103.gpx
1652361639,"21 Jun 2018, 08:33:51",Morning Run,Run,,1674,4.97,,false,,activities/1652361639.gpx
1656198245,"23 Jun 2018, 08:44:03",Morning Run,Run,,1802,4.98,,false,,activities/1656198245.gpx
1660791832,"25 Jun 2018, 08:25:16",Morning Run,Run,,1774,5.07,,false,,activities/1660791832.gpx
1665116559,"27 Jun 2018, 08:21:32",Morning Run,Run,,1735,4.99,,false,,activities/1665116559.gpx
1669217913,"29 Jun 2018, 08:16:31",Morning Run,Run,,1789,4.99,,false,,activities/1669217913.gpx
1675625877,"2 Jul 2018, 08:20:42",Morning Run,Run,,1870,4.99,,false,,activities/1675625877.gpx
1682108897,"5 Jul 2018, 08:31:22",Morning Run,Run,,1754,4.98,,false,,activities/1682108897.gpx
1684254556,"6 Jul 2018, 09:08:43",Morning Walk,Walk,,5158,3.38,,false,,activities/1684254556.gpx
1688395057,"8 Jul 2018, 09:38:51",Very Hot Morning Run,Run,"",1698,4.92,,false,,activities/1688395057.gpx
1695021829,"11 Jul 2018, 08:23:46",Morning Run,Run,,1748,5.03,,false,,activities/1695021829.gpx
1699213535,"13 Jul 2018, 07:26:50",Morning Run,Run,,1336,3.86,,false,,activities/1699213535.gpx
1703612346,"15 Jul 2018, 08:49:34",Morning Run,Run,,1697,5.02,,false,,activities/1703612346.gpx
1707887826,"17 Jul 2018, 07:10:19",Morning Run,Run,,1785,4.98,,false,,activities/1707887826.gpx
1712529993,"19 Jul 2018, 07:13:12",Morning Run,Run,,1781,4.99,,false,,activities/1712529993.gpx
1716855854,"21 Jul 2018, 09:16:15",Morning Run,Run,,1824,5.37,,false,,activities/1716855854.gpx
1721866971,"23 Jul 2018, 08:33:00",Morning Run,Run,,1704,5.03,,false,,activities/1721866971.gpx
1726282524,"25 Jul 2018, 07:19:26",Morning Run,Run,,1499,4.55,,false,,activities/1726282524.gpx
1730701107,"27 Jul 2018, 07:30:26",Morning Run,Run,,1680,4.98,,false,,activities/1730701107.gpx
1737295476,"30 Jul 2018, 07:51:14",Morning Run,Run,,1650,5.04,,false,,activities/1737295476.gpx
1750826549,"5 Aug 2018, 08:54:59",Morning Run,Run,,1601,4.73,,false,,activities/1750826549.gpx
1755412555,"7 Aug 2018, 07:22:49",Morning Run,Run,,1690,5.03,,false,,activities/1755412555.gpx
1759980240,"9 Aug 2018, 07:09:02",Morning Run,Run,,1746,5.05,,false,,activities/1759980240.gpx
1768758729,"13 Aug 2018, 07:17:15",Morning Run,Run,,1796,5.01,,false,,activities/1768758729.gpx
1775585740,"16 Aug 2018, 07:24:36",Morning Run,Run,,1619,5.02,,false,,activities/1775585740.gpx
1786810952,"21 Aug 2018, 07:36:27",Morning Run,Run,,1730,5.02,,false,,activities/1786810952.gpx
1791491111,"23 Aug 2018, 07:11:28",Morning Run,Run,,1770,4.99,,false,,activities/1791491111.gpx
1795729043,"25 Aug 2018, 09:06:06",Morning Run,Run,,1681,5.02,,false,,activities/1795729043.gpx
1800264580,"27 Aug 2018, 07:42:03",Morning Run,Run,,1748,4.92,,false,,activities/1800264580.gpx
1804761700,"29 Aug 2018, 07:38:53",Morning Run,Run,,1682,4.99,,false,,activities/1804761700.gpx
1815951163,"3 Sep 2018, 06:51:44",Morning Run,Run,,1685,4.95,,false,,activities/1815951163.gpx
1820444594,"5 Sep 2018, 07:07:58",Morning Run,Run,,1633,4.97,,false,,activities/1820444594.gpx
1824758636,"7 Sep 2018, 07:07:35",Morning Run,Run,,1678,4.97,,false,,activities/1824758636.gpx
1829073388,"9 Sep 2018, 08:00:06",Morning Run,Run,,1713,5.04,,false,,activities/1829073388.gpx
1833745389,"11 Sep 2018, 07:08:11",Morning Run,Run,,1796,4.96,,false,,activities/1833745389.gpx
1840393435,"14 Sep 2018, 07:08:46",Morning Run,Run,,1761,5.02,,false,,activities/1840393435.gpx
1844774490,"16 Sep 2018, 09:17:19",Morning Run,Run,,1708,5.12,,false,,activities/1844774490.gpx
1849250173,"18 Sep 2018, 07:13:40",Morning Run,Run,,1327,3.49,,false,,activities/1849250173.gpx
1853711399,"20 Sep 2018, 07:10:13",Morning Run,Run,,1755,5.05,,false,,activities/1853711399.gpx
1857603756,"22 Sep 2018, 08:35:44",Morning Run,Run,,1685,4.96,,false,,activities/1857603756.gpx
1862232017,"24 Sep 2018, 07:10:21",Morning Run,Run,,1833,5.27,,false,,activities/1862232017.gpx
1866336990,"26 Sep 2018, 07:12:44",Morning Run,Run,,1756,5.12,,false,,activities/1866336990.gpx
1870467546,"28 Sep 2018, 07:11:54",Morning Run,Run,,1812,4.98,,false,,activities/1870467546.gpx
1874535752,"30 Sep 2018, 08:07:22",Morning Run,Run,,1342,3.72,,false,,activities/1874535752.gpx
1878903539,"2 Oct 2018, 07:14:53",Morning Run,Run,,1513,3.99,,false,,activities/1878903539.gpx
1883077383,"4 Oct 2018, 07:07:19",Morning Run,Run,,1774,5.01,,false,,activities/1883077383.gpx
1887016995,"6 Oct 2018, 08:55:16",Morning Run,Run,,1703,5.01,,false,,activities/1887016995.gpx
1891480954,"8 Oct 2018, 07:13:00",Morning Run,Run,,1710,4.60,,false,,activities/1891480954.gpx
1895567113,"10 Oct 2018, 07:22:51",Morning Run,Run,,1863,5.00,,false,,activities/1895567113.gpx
1909826348,"17 Oct 2018, 07:03:56",Morning Run,Run,,1808,4.96,,false,,activities/1909826348.gpx
1913836453,"19 Oct 2018, 07:46:00",Morning Run,Run,,1445,4.07,,false,,activities/1913836453.gpx
1922131990,"23 Oct 2018, 07:44:18",Morning Run,Run,,1751,5.07,,false,,activities/1922131990.gpx
1929540054,"27 Oct 2018, 08:21:32",Morning Run,Run,,1537,4.44,,false,,activities/1929540054.gpx
1940807503,"2 Nov 2018, 08:34:14",Morning Run,Run,,1095,3.28,,false,,activities/1940807503.gpx
1944771206,"4 Nov 2018, 09:21:23",Morning Run,Run,,1751,5.02,,false,,activities/1944771206.gpx
1956073827,"10 Nov 2018, 09:47:55",Morning Run,Run,,1790,5.19,,false,,activities/1956073827.gpx
1960142239,"12 Nov 2018, 08:52:33",Morning Run,Run,,1846,4.98,,false,,activities/1960142239.gpx
1963777750,"14 Nov 2018, 08:04:02",Morning Run,Run,,1826,4.98,,false,,activities/1963777750.gpx
1967465165,"16 Nov 2018, 08:43:48",Morning Run,Run,,1865,5.08,,false,,activities/1967465165.gpx
1971160189,"18 Nov 2018, 09:32:11",Morning Run,Run,,1701,4.98,,false,,activities/1971160189.gpx
1974928231,"20 Nov 2018, 08:43:52",Morning Run,Run,,1803,4.96,,false,,activities/1974928231.gpx
1978344796,"22 Nov 2018, 08:07:23",Morning Run,Run,,1446,4.00,,false,,activities/1978344796.gpx
1983575764,"25 Nov 2018, 09:50:24",Morning Run,Run,,1274,3.12,,false,,activities/1983575764.gpx
1987171319,"27 Nov 2018, 08:02:06",Morning Run,Run,,1792,4.97,,false,,activities/1987171319.gpx
1993903051,"1 Dec 2018, 09:45:31",Morning Run,Run,,1707,5.09,,false,,activities/1993903051.gpx
1997627902,"3 Dec 2018, 08:16:01",Morning Run,Run,,1871,5.05,,false,,activities/1997627902.gpx
2001092818,"5 Dec 2018, 08:04:02",Morning Run,Run,,1825,5.18,,false,,activities/2001092818.gpx
2004472750,"7 Dec 2018, 08:46:11",Morning Run,Run,,1732,4.88,,false,,activities/2004472750.gpx
2007847690,"9 Dec 2018, 09:57:31",Morning Run,Run,,1797,5.12,,false,,activities/2007847690.gpx
2011329325,"11 Dec 2018, 08:44:56",Morning Run,Run,,704,1.80,,false,,activities/2011329325.gpx
2014783419,"13 Dec 2018, 08:05:54",Morning Run,Run,,1798,5.00,,false,,activities/2014783419.gpx
2017838057,"15 Dec 2018, 09:59:09",Morning Run,Run,,1828,5.11,,false,,activities/2017838057.gpx
2021329881,"17 Dec 2018, 08:50:57",Morning Run,Run,,1255,3.30,,false,,activities/2021329881.gpx
2024603172,"19 Dec 2018, 08:06:35",Morning Run,Run,,1932,5.09,,false,,activities/2024603172.gpx
2029192365,"22 Dec 2018, 09:50:27",Morning Run,Run,,1539,4.09,,false,,activities/2029192365.gpx
2035874258,"26 Dec 2018, 09:56:15",Morning Run,Run,,1836,4.99,,false,,activities/2035874258.gpx
2043681949,"30 Dec 2018, 09:49:19",Morning Run,Run,,1687,4.89,,false,,activities/2043681949.gpx
2047896426,"1 Jan 2019, 09:55:37",Morning Run,Run,,1573,4.07,,false,,activities/2047896426.gpx
2052251767,"3 Jan 2019, 09:45:52",Morning Run,Run,,1699,4.98,,false,,activities/2052251767.gpx
2056572128,"5 Jan 2019, 09:47:26",Morning Run,Run,,1662,4.95,,false,,activities/2056572128.gpx
2061514615,"7 Jan 2019, 08:36:58",Morning Run,Run,,1747,5.00,,false,,activities/2061514615.gpx
2066041887,"9 Jan 2019, 08:13:23",Morning Run,Run,,1783,5.00,,false,,activities/2066041887.gpx
2070543156,"11 Jan 2019, 08:43:12",Morning Run,Run,,1794,4.98,,false,,activities/2070543156.gpx
2075037994,"13 Jan 2019, 09:44:11",Morning Run,Run,,1375,3.80,,false,,activities/2075037994.gpx
2079733768,"15 Jan 2019, 08:45:58",Morning Run,Run,,1604,4.61,,false,,activities/2079733768.gpx
2084299448,"17 Jan 2019, 08:08:45",Morning Run,Run,,1788,5.01,,false,,activities/2084299448.gpx
2088384207,"19 Jan 2019, 09:08:43",Morning Run,Run,,1791,5.12,,false,,activities/2088384207.gpx
2093372356,"21 Jan 2019, 08:44:40",Morning Run,Run,,1803,5.02,,false,,activities/2093372356.gpx
2097626278,"23 Jan 2019, 08:03:33",Morning Run,Run,,1920,5.03,,false,,activities/2097626278.gpx
2103683252,"26 Jan 2019, 09:08:55",Morning Run,Run,,1676,4.64,,false,,activities/2103683252.gpx
2110582294,"29 Jan 2019, 08:45:36",Morning Run,Run,,1835,4.95,,false,,activities/2110582294.gpx
2114801567,"31 Jan 2019, 07:59:27",Morning Run,Run,,1858,5.02,,false,,activities/2114801567.gpx
2118466381,"2 Feb 2019, 08:37:25",Morning Run,Run,,1845,5.06,,false,,activities/2118466381.gpx
2125273582,"5 Feb 2019, 08:43:39",Morning Run,Run,,1867,5.04,,false,,activities/2125273582.gpx
2131835089,"8 Feb 2019, 08:45:46",Morning Run,Run,,1937,5.29,,false,,activities/2131835089.gpx
2135996590,"10 Feb 2019, 08:26:56",Morning Run,Run,,1825,4.92,,false,,activities/2135996590.gpx
2142843224,"13 Feb 2019, 08:18:03",Morning Run,Run,,1785,4.94,,false,,activities/2142843224.gpx
2150153368,"15 Feb 2019, 08:45:09",Morning Run,Run,,1589,4.97,,false,,activities/2150153368.gpx
2154735861,"17 Feb 2019, 08:42:31",Morning Run,Run,,1662,4.98,,false,,activities/2154735861.gpx
2159577113,"19 Feb 2019, 08:15:25",Morning Run,Run,,1764,4.97,,false,,activities/2159577113.gpx
2164244993,"21 Feb 2019, 08:11:11",Morning Run,Run,,1784,4.97,,false,,activities/2164244993.gpx
2168499525,"23 Feb 2019, 08:51:31",Morning Run,Run,,1670,4.97,,false,,activities/2168499525.gpx
2173976257,"25 Feb 2019, 08:50:52",Morning Run,Run,,1777,5.04,,false,,activities/2173976257.gpx
2178621177,"27 Feb 2019, 08:03:43",Morning Run,Run,,1709,4.99,,false,,activities/2178621177.gpx
2187704991,"3 Mar 2019, 09:28:47",Morning Run,Run,,1862,5.02,,false,,activities/2187704991.gpx
2194474881,"6 Mar 2019, 08:05:36",Morning Run,Run,,1887,5.18,,false,,activities/2194474881.gpx
2198650552,"8 Mar 2019, 08:00:39",Morning Run,Run,,2087,5.83,,false,,activities/2198650552.gpx
2205718517,"11 Mar 2019, 08:02:57",Morning Run,Run,,1876,4.97,,false,,activities/2205718517.gpx
2210256877,"13 Mar 2019, 08:05:06",Morning Run,Run,,1676,4.34,,false,,activities/2210256877.gpx
2214442280,"15 Mar 2019, 08:47:31",Morning Run,Run,,1843,4.96,,false,,activities/2214442280.gpx
2218798953,"17 Mar 2019, 08:33:17",Morning Run,Run,,2020,5.97,,false,,activities/2218798953.gpx
2223877856,"19 Mar 2019, 08:42:17",Morning Run,Run,,1714,5.03,,false,,activities/2223877856.gpx
2228802498,"21 Mar 2019, 08:07:03",Morning Run,Run,,1789,5.03,,false,,activities/2228802498.gpx
2235953629,"24 Mar 2019, 08:06:00",Morning Run,Run,,1671,4.71,,false,,activities/2235953629.gpx
2241404589,"26 Mar 2019, 08:44:41",Morning Run,Run,,1780,5.07,,false,,activities/2241404589.gpx
2246356372,"28 Mar 2019, 08:05:14",Morning Run,Run,,1758,4.98,,false,,activities/2246356372.gpx
2251032146,"30 Mar 2019, 09:00:14",Morning Run,Run,,2437,7.01,,false,,activities/2251032146.gpx
2256686633,"1 Apr 2019, 07:46:29",Morning Run,Run,,1925,5.32,,false,,activities/2256686633.gpx
2261520326,"3 Apr 2019, 07:04:13",Morning Run,Run,,1857,4.98,,false,,activities/2261520326.gpx
2268204827,"6 Apr 2019, 07:26:23",Morning Run,Run,,2808,8.01,,false,,activities/2268204827.gpx
2274037263,"8 Apr 2019, 07:46:16",Morning Run,Run,,1526,4.13,,false,,activities/2274037263.gpx
2278828911,"10 Apr 2019, 07:05:01",Morning Run,Run,,1823,4.98,,false,,activities/2278828911.gpx
2283618577,"12 Apr 2019, 06:57:10",Morning Run,Run,,1810,5.03,,false,,activities/2283618577.gpx
2288332484,"14 Apr 2019, 06:57:59",Morning Run,Run,,3248,9.02,,false,,activities/2288332484.gpx
2298557779,"18 Apr 2019, 06:50:23",Morning Run,Run,,1873,4.78,,false,,activities/2298557779.gpx
2303739428,"20 Apr 2019, 08:03:38",Dewsbury Parkrun ,Run,"",1722,5.21,,false,,activities/2303739428.gpx
2309046667,"22 Apr 2019, 06:49:03",Morning Run,Run,,1827,5.03,,false,"",activities/2309046667.gpx
2314691162,"24 Apr 2019, 06:58:17",Morning Run,Run,,1826,4.99,,false,"",activities/2314691162.gpx
2324559231,"28 Apr 2019, 08:08:41",Morning Run,Run,"",1965,5.53,,false,"",activities/2324559231.gpx
2329870921,"30 Apr 2019, 07:46:52",Morning Run,Run,,1836,4.99,,false,"",activities/2329870921.gpx
2345898997,"6 May 2019, 08:42:26",Morning Run,Run,,1770,4.98,,false,"",activities/2345898997.gpx
2350865475,"8 May 2019, 07:04:57",Morning Run,Run,,1893,5.01,,false,"",activities/2350865475.gpx
2357864150,"11 May 2019, 07:39:55",Morning Run,Run,,2289,6.01,,false,"",activities/2357864150.gpx
2363642756,"13 May 2019, 07:45:48",Morning Run,Run,,1822,4.95,,false,"",activities/2363642756.gpx
2368923202,"15 May 2019, 07:04:47",Morning Run,Run,,1752,4.94,,false,"",activities/2368923202.gpx
2376332325,"18 May 2019, 07:15:32",Morning Run,Run,,3012,8.05,,false,"",activities/2376332325.gpx
2382184393,"20 May 2019, 07:48:57",Morning Run,Run,,1635,4.62,,false,"",activities/2382184393.gpx
2387275847,"22 May 2019, 07:05:52",Morning Run,Run,,1805,4.94,,false,"",activities/2387275847.gpx
2395013242,"25 May 2019, 07:32:16",First 10k since diagnosis ,Run,"",3695,10.02,,false,"",activities/2395013242.gpx
2400737289,"27 May 2019, 07:52:30",Morning Run,Run,,2279,6.12,,false,"",activities/2400737289.gpx
2408262431,"30 May 2019, 07:11:12",Morning Run,Run,,1804,4.75,,false,"",activities/2408262431.gpx
2413513651,"1 Jun 2019, 07:44:08",Morning Run,Run,,3780,10.05,,false,"",activities/2413513651.gpx
2427621141,"3 Jun 2019, 07:18:29",Morning Run,Run,,1208,3.04,,false,"",activities/2427621141.gpx
2427621150,"6 Jun 2019, 07:06:58",Morning Run,Run,,1786,4.96,,false,"",activities/2427621150.gpx
2432409199,"8 Jun 2019, 07:18:12",Morning Run,Run,,3788,10.10,,false,"",activities/2432409199.gpx
