"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 2006","",""
"Exported on: 2019-12-28","",""
"","",""
"Country","Chamber","Percentage of women"
"Afghanistan","House of the People","27.31"
"Algeria","National People's Assembly","6.17"
"Andorra","General Council","32.14"
"Angola","National Assembly","9.550000000000001"
"Antigua and Barbuda","House of Representatives","10.53"
"Argentina","Chamber of Deputies","35.02"
"Armenia","National Assembly","4.58"
"Australia","House of Representatives","24.67"
"Austria","National Council","32.24"
"Azerbaijan","National Assembly","10.48"
"Bahamas","House of Assembly","20"
"Bahrain","Council of Representatives","2.5"
"Bangladesh","Parliament","15.07"
"Barbados","House of Assembly","13.33"
"Belarus","House of Representatives","29.09"
"Belgium","House of Representatives","35.33"
"Belize","House of Representatives","3.33"
"Benin","National Assembly","7.23"
"Bhutan","National Assembly","2.67"
"Bolivia (Plurinational State of)","Chamber of Deputies","16.92"
"Bosnia and Herzegovina","House of Representatives","14.29"
"Botswana","National Assembly","11.11"
"Brazil","Chamber of Deputies","8.77"
"Bulgaria","National Assembly","20.83"
"Burkina Faso","National Assembly","11.71"
"Burundi","National Assembly","30.51"
"Cabo Verde","National Assembly","15.28"
"Cameroon","National Assembly","8.890000000000001"
"Canada","House of Commons","20.78"
"Central African Republic","National Assembly","10.48"
"Chad","National Assembly","5.81"
"Chile","Chamber of Deputies","15"
"China","National People's Congress","20.23"
"Colombia","House of Representatives","8.43"
"Comoros","Assembly of the Union","3.03"
"Congo","National Assembly","9.300000000000001"
"Costa Rica","Legislative Assembly","38.6"
"Côte d'Ivoire","National Assembly","8.52"
"Croatia","Croatian Parliament","17.76"
"Cuba","National Assembly of the People's Power","35.96"
"Cyprus","House of Representatives","14.29"
"Czech Republic","Chamber of Deputies","15.5"
"Democratic People's Republic of Korea","Supreme People's Assembly","20.09"
"Democratic Republic of the Congo","National Assembly","8.4"
"Denmark","The Danish Parliament","36.87"
"Djibouti","National Assembly","10.77"
"Dominica","House of Assembly","12.9"
"Dominican Republic","Chamber of Deputies","19.66"
"Ecuador","National Assembly","25"
"Egypt","House of Representatives","1.98"
"El Salvador","Legislative Assembly","16.67"
"Equatorial Guinea","Chamber of Deputies","14"
"Eritrea","National Assembly","20.95"
"Estonia","The Estonian Parliament","18.81"
"Eswatini","House of Assembly","10.77"
"Ethiopia","House of Peoples' Representatives","21.93"
"Fiji","Parliament","11.27"
"Finland","Parliament","38"
"France","National Assembly","12.37"
"Gabon","National Assembly","12.5"
"Gambia (The)","National Assembly","13.21"
"Georgia","Parliament","9.359999999999999"
"Germany","German Bundestag","31.76"
"Ghana","Parliament","10.87"
"Greece","Hellenic Parliament","13"
"Grenada","House of Representatives","26.67"
"Guatemala","Congress of the Republic","8.23"
"Guinea","National Assembly","19.3"
"Guinea-Bissau","People's National Assembly","13.73"
"Guyana","Parliament of the Co-operative Republic of Guyana","28.99"
"Haiti","Chamber of Deputies","2.04"
"Honduras","National Congress","23.44"
"Hungary","National Assembly","10.36"
"Iceland","Parliament","30.16"
"India","House of the People","8.289999999999999"
"Indonesia","House of Representatives","11.27"
"Iran (Islamic Republic of)","Islamic Parliament of Iran","3.1"
"Iraq","Council of Representatives of Iraq","25.45"
"Ireland","House of Representatives","13.25"
"Israel","Parliament","13.22"
"Italy","Chamber of Deputies","17.3"
"Jamaica","House of Representatives","11.67"
"Japan","House of Representatives","9.41"
"Jordan","House of Representatives","5.45"
"Kazakhstan","House of Representatives","10.39"
"Kenya","National Assembly","7.14"
"Kiribati","House of Assembly","7.14"
"Kuwait","National Assembly","1.54"
"Kyrgyzstan","Supreme Council","0"
"Lao People's Democratic Republic","National Assembly","25.22"
"Latvia","Parliament","19"
"Lebanon","National Assembly","4.69"
"Lesotho","National Assembly","11.67"
"Liberia","House of Representatives","12.5"
"Libya","House of Representatives","7.69"
"Liechtenstein","Diet","24"
"Lithuania","Parliament","24.82"
