"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Current number of members","",""
"Reference year: 1965","",""
"Exported on: 2019-12-30","",""
"","",""
"Country","Chamber","Current number of members"
"Afghanistan","House of Elders","84"
"Argentina","Senate","46"
"Australia","Senate","60"
"Austria","Federal Council","51"
"Belgium","Senate","178"
"Bolivia (Plurinational State of)","Chamber of Senators","27"
"Brazil","Federal Senate","66"
"Burundi","Senate","16"
"Cambodia","Senate","28"
"Canada","Senate","97"
"Chile","Senate","45"
"Colombia","Senate","98"
"Ethiopia","House of the Federation","35"
"France","Senate","274"
"India","Council of States","238"
"Ireland","Senate","60"
"Italy","Senate","321"
"Japan","House of Councillors","249"
"Jordan","Senate","20"
"Lesotho","Senate","33"
"Madagascar","Senate","51"
"Malaysia","Senate","58"
"Mexico","Senate","60"
"Netherlands","Senate","75"
"Philippines","Senate","8"
"South Africa","National Council of Provinces","55"
"Trinidad and Tobago","Senate","24"
"United States of America","Senate","100"
"Uruguay","Senate","30"
