"2018 BF5","3","2458137.999767797","2018-Jan-19 12:00","0.0225129796125627","0.0224427701719675","0.0225831885101225","10.119332931429","10.1076304304387","< 00:01","24.2"
"2018 BC","6","2458138.349281444","2018-Jan-19 20:23","0.00188657790363205","0.00188635549661162","0.00188680030080586","2.66825416975975","2.07241671011232","< 00:01","29.4"
"2018 BX","2","2458138.458473656","2018-Jan-19 23:00","0.00187646037440964","0.00187367003834632","0.00187925020942559","5.84766882683487","5.59958313778132","< 00:01","29.1"
"2018 BQ5","2","2458138.571166119","2018-Jan-20 01:42","0.0131360373837788","0.0130358291660898","0.0132362380166013","9.24841198680993","9.22645378941735","00:02","27.3"
"2018 BP3","4","2458138.644885688","2018-Jan-20 03:29","0.00306858533979563","0.00306237128202444","0.00307479857399091","7.05788509907054","6.93376699045567","< 00:01","28.7"
"2018 BX5","2","2458138.923896356","2018-Jan-20 10:10","0.0043035683516373","0.00429570465883169","0.00431143150317216","8.00895570253885","7.93127393950081","< 00:01","28.9"
"2018 BH3","9","2458138.924386609","2018-Jan-20 10:11","0.0106319995529336","0.0106318505744914","0.0106321485313951","9.14447958319244","9.11703285007346","< 00:01","25.4"
"2018 BD5","3","2458138.943770749","2018-Jan-20 10:39","0.0169910231565066","0.0169558839137543","0.0170261617891686","8.6457944675145","8.62763746357838","< 00:01","26.0"
"2018 BL11","2","2458139.329719554","2018-Jan-20 19:55","0.00202408474241872","0.00202099027938563","0.00202717901724475","11.4612151739487","11.345778015351","< 00:01","28.2"
"2018 BY5","1","2458139.366817654","2018-Jan-20 20:48","0.0165634658550542","0.0163876335421034","0.0167392911052802","12.7453219203395","12.7326941833488","00:02","26.1"
"2018 BF6","1","2458140.423198023","2018-Jan-21 22:09","0.0170538389683548","0.0169391700948293","0.0171685064217773","18.5077828631918","18.4993391225913","< 00:01","25.6"
"306383","38","2458141.290468283","2018-Jan-22 18:58","0.0367972470715166","0.0367970758587622","0.0367974182842709","17.402169682662","17.3980082242443","< 00:01","21.5"
"2018 BZ5","3","2458141.476549459","2018-Jan-22 23:26","0.0175012179424084","0.01740784323326","0.0175945906328496","12.2713194953083","12.2589066161377","< 00:01","26.0"
"2018 AK12","2","2458141.713254216","2018-Jan-23 05:07","0.0179032342519704","0.0173874521335274","0.0184189987589219","22.3025203532392","22.2958462656036","< 00:01","25.2"
"2018 BM6","1","2458141.769456663","2018-Jan-23 06:28","0.0260301883043006","0.0258689414185033","0.0261914203665418","5.18127423174706","5.16148044810698","00:05","26.6"
"2018 AV11","6","2458141.917880413","2018-Jan-23 10:02","0.0284809260935998","0.0283332028905892","0.0286286458261558","9.09607195607484","9.08578113324602","< 00:01","25.1"
"2018 AJ","11","2458142.017497010","2018-Jan-23 12:25","0.0119360785396224","0.011936065303341","0.01193609177595","5.5502112075173","5.50984449605897","< 00:01","24.5"
"2018 BJ6","1","2458142.401630108","2018-Jan-23 21:38","0.00787581768057205","0.00786416945032624","0.00788746438985247","3.69851322981432","3.60588091891729","< 00:01","28.5"
"2018 BN6","4","2458142.895024319","2018-Jan-24 09:29","0.00242335120163696","0.00241864604434582","0.00242805600892809","10.3382682097036","10.2313628468499","< 00:01","26.8"
"2018 BG1","11","2458143.167299480","2018-Jan-24 16:01","0.0279151098742763","0.0278407081336048","0.0279895101773301","7.27088171089389","7.25774222029553","< 00:01","25.5"
"2018 BA3","7","2458143.403713497","2018-Jan-24 21:41","0.00774304903951322","0.00773570686413939","0.00775039106373721","8.02880120834853","7.98582644468338","< 00:01","26.3"
"2018 BU6","3","2458144.551241771","2018-Jan-26 01:14","0.0122665378328972","0.0122113184859197","0.0123217563115334","15.7869425969218","15.7731774229805","< 00:01","24.8"
"2018 AL12","6","2458144.601612265","2018-Jan-26 02:26","0.020867156307761","0.0207318061060676","0.0210025053484724","19.6433351861892","19.636833803423","< 00:01","24.8"
"2018 BM5","5","2458144.844843389","2018-Jan-26 08:17","0.0124059174767128","0.0124059127919266","0.0124059221614989","9.13230011277387","9.10875159425501","< 00:01","27.3"
"2018 CQ3","10","2458145.125271088","2018-Jan-26 15:00","0.0377290525229898","0.0377276571772222","0.0377304478674063","3.29905858253181","3.27758214040403","< 00:01","25.2"
"2018 BU1","11","2458145.708521538","2018-Jan-27 05:00","0.00787230611268433","0.00787208712526494","0.00787252510012251","11.3077240681205","11.2777523856748","< 00:01","24.7"
"2018 BQ","17","2458146.121868031","2018-Jan-27 14:55","0.0238154105197316","0.0238080062047978","0.0238228147413677","3.35815803327697","3.32467508715734","< 00:01","25.7"
"2018 BS6","3","2458146.843452797","2018-Jan-28 08:15","0.0185428848318281","0.0184159940215926","0.0186697715118367","11.0149387173963","11.0018857163698","< 00:01","24.9"
"2018 BE6","5","2458148.877259904","2018-Jan-30 09:03","0.00872883661958378","0.00870860016581087","0.00874907287571949","17.0350222413348","17.0170938269081","< 00:01","24.5"
"2018 CK","7","2458149.147284709","2018-Jan-30 15:32","0.00454931324696872","0.00453805887746211","0.00456056730503737","14.6335656112858","14.5934871086231","< 00:01","26.5"
"2018 BQ6","2","2458149.195974170","2018-Jan-30 16:42","0.00927091392298723","0.00922964169386488","0.00931218413757952","10.1686096277648","10.1403065896888","< 00:01","27.5"
"2018 CH","4","2458149.489825348","2018-Jan-30 23:45","0.011904831520846","0.0118350183302654","0.011974641401105","10.3832917765187","10.3617140572989","< 00:01","26.4"
"2018 AQ2","14","2458151.787347251","2018-Feb-02 06:54","0.0344126665989903","0.0343649454652287","0.0344603876654433","17.358918105559","17.3544571573385","< 00:01","22.1"
"2002 CB19","14","2458152.557097628","2018-Feb-03 01:22","0.0257512323492814","0.0257505859338351","0.0257518787647922","15.6738600154811","15.667257189349","< 00:01","25.0"
"2018 CT","1","2458152.935415878","2018-Feb-03 10:27","0.00434442723200495","0.00433911850457819","0.00434973595644261","19.0535015885538","19.0212855347999","< 00:01","25.8"
"2018 BG3","8","2458153.432517307","2018-Feb-03 22:23","0.0305723978333962","0.0304189861222529","0.0307258082006456","14.1600384071445","14.1538822054512","< 00:01","23.9"
"2018 CA1","2","2458153.906292631","2018-Feb-04 09:45","0.0201081673326863","0.0200445829580895","0.0201717512802818","15.0094960476931","15.0006652175253","< 00:01","25.2"
"2018 AH12","7","2458154.074117479","2018-Feb-04 13:47","0.013648818544363","0.0136303685278268","0.013667267792564","5.02828191941328","4.98930710266799","< 00:01","26.9"
"2018 CS1","2","2458154.117912438","2018-Feb-04 14:50","0.0023010842297807","0.00229179372390562","0.0023103726039247","8.7855030867818","8.65270001984539","00:01","28.2"
"276033","74","2458154.396768586","2018-Feb-04 21:31","0.0281255167664191","0.0281255138829998","0.0281255196498416","34.0392079827435","34.0364247459623","< 00:01","18.7"
"2018 BP6","7","2458154.917911314","2018-Feb-05 10:02","0.00940069235599713","0.00938760826391829","0.00941377633846598","13.7454400991984","13.7248043620278","< 00:01","24.5"
"2018 CJ2","1","2458155.402130687","2018-Feb-05 21:39","0.020093565804532","0.0200394234155172","0.0201477079411588","15.4691708907952","15.4605963931277","< 00:01","25.0"
"2018 CL","2","2458155.714365978","2018-Feb-06 05:09","0.00601935588777089","0.00601165360856846","0.00602705792518405","8.55869207099113","8.50681527719678","< 00:01","25.5"
"2018 CM","1","2458156.221761159","2018-Feb-06 17:19","0.00548970474582879","0.00546878521905259","0.00551062270854062","9.59607531908032","9.5453623764891","< 00:01","27.8"
"2018 CF2","1","2458156.302611533","2018-Feb-06 19:16","0.000649786252905015","0.000648918219545844","0.000650654226850632","13.5409237117996","13.2346333589166","< 00:01","28.0"
"2018 CC","5","2458156.341329766","2018-Feb-06 20:12","0.00126404784802707","0.00126232416583747","0.00126577136395496","10.6380287440332","10.4380010934176","< 00:01","26.6"
"2018 CC3","1","2458156.572683360","2018-Feb-07 01:45","0.0180978688119693","0.0179884459648267","0.0182072888498266","11.4556417063078","11.4427826435089","< 00:01","26.7"
"2018 CN","2","2458156.691274980","2018-Feb-07 04:35","0.00327364876304337","0.00326851622885184","0.00327878123139528","19.8631236292045","19.822104977125","< 00:01","26.4"
"2018 CN2","2","2458158.809708242","2018-Feb-09 07:26","0.000466958733084383","0.00046659226034892","0.000467325187919234","20.1615010987754","19.8764703029621","< 00:01","27.8"
"2018 DO3","1","2458159.285947829","2018-Feb-09 18:52","0.0113362408717768","0.0046389270557269","0.018186090574859","14.7147723621051","14.6987905635392","6_18:56","29.223"
"511684","97","2458159.332357481","2018-Feb-09 19:59","0.0329834573124189","0.0329834544698204","0.0329834601550175","17.7192197086123","17.7146601010171","< 00:01","20.7"
"2018 CB","33","2458159.436499481","2018-Feb-09 22:29","0.000466126364440725","0.000466105896210666","0.000466146832677806","7.27106149495553","6.43707245099329","< 00:01","25.9"
"2018 DJ1","2","2458160.666324278","2018-Feb-11 04:00","0.0251530478375012","0.0250063198771193","0.0252997765198719","19.4358665491244","19.4304155170501","00:06","23.6"
"2018 CB2","3","2458161.017297539","2018-Feb-11 12:25","0.0166924221577227","0.016627613917063","0.0167572297279731","15.5057386051731","15.4954407975017","< 00:01","25.0"
"2018 CX","4","2458161.377441771","2018-Feb-11 21:04","0.0145107658024701","0.0144976195280755","0.0145239120037673","11.0225793357933","11.0059081173751","< 00:01","25.2"
"2018 CE3","1","2458161.510112485","2018-Feb-12 00:15","0.0273715782016121","0.0270568898617638","0.027686239406932","7.21241685640162","7.19890737666322","00:05","27.5"
"2018 CH2","3","2458162.242800153","2018-Feb-12 17:50","0.00525904702005749","0.00525232105776079","0.00526577276913276","9.06456635735977","9.00849985565322","< 00:01","28.0"
"2018 CA2","5","2458163.352581955","2018-Feb-13 20:28","0.0267591656436192","0.0266506962811412","0.0268676318145179","7.40656387522685","7.39310782179396","< 00:01","26.1"
"2018 CR3","2","2458163.483049658","2018-Feb-13 23:36","0.0173474727741933","0.0172934449037942","0.0174015003996347","20.5322834394867","20.5248014339127","< 00:01","25.6"
"2018 CT3","4","2458163.884694765","2018-Feb-14 09:14","0.0373650505521739","0.0371277174796075","0.0376023816577988","14.7950506014759","14.7902300015969","< 00:01","22.9"
"2018 CF3","1","2458163.942273445","2018-Feb-14 10:37","0.02834277725229","0.0280828684051736","0.0286026745361203","8.71809418780877","8.70730429250853","00:02","26.6"
"2018 CS2","5","2458164.046188014","2018-Feb-14 13:07","0.0376907148644029","0.0376004496104721","0.0377809782459164","5.72620622632854","5.71384732341969","< 00:01","25.5"
"2018 CU2","3","2458164.678284818","2018-Feb-15 04:17","0.0057369469711727","0.00571811282289909","0.00575577966030456","8.85798798740674","8.80539988364949","< 00:01","27.9"
"2018 CB1","5","2458164.687065491","2018-Feb-15 04:29","0.0247544948111558","0.0246348205437826","0.0248741671653429","11.4012770067587","11.3918323819531","< 00:01","25.5"
"2018 DN","1","2458164.733979302","2018-Feb-15 05:37","0.016337886602395","0.0161156521397576","0.0165601011129578","10.1912514207523","10.1752362956536","00:16","26.9"
"2018 CC1","6","2458164.981291439","2018-Feb-15 11:33","0.036187714395","0.0360227934548653","0.0363526344001574","15.384941864806","15.3801553114197","< 00:01","23.5"
"2018 CD3","4","2458165.335368299","2018-Feb-15 20:03","0.00237306570440185","0.00236713812142558","0.00237899221613373","7.58647500669194","7.4370022216969","< 00:01","28.6"
"2018 DM1","2","2458166.141392562","2018-Feb-16 15:24","0.0332390552226078","0.0329375721341236","0.0335405346374879","15.2999163002429","15.2946760864014","00:01","25.0"
"2018 DS","5","2458166.518939985","2018-Feb-17 00:27","0.0283106529616708","0.0282089521497987","0.0284123516655721","7.89423259003639","7.88230147957215","< 00:01","25.1"
"2018 DF1","1","2458167.106454115","2018-Feb-17 14:33","0.0193198883982783","0.0191972662159637","0.0194425093926575","18.5026264671921","18.4951712231256","00:02","25.3"
"2018 DD2","2","2458167.366914396","2018-Feb-17 20:48","0.0134347883404215","0.0133183787104692","0.0135511826899498","7.02220633463701","6.99390649733481","00:11","27.4"
"2018 CP2","4","2458169.273479600","2018-Feb-19 18:34","0.0156309657446186","0.0156016763822198","0.0156602548300274","11.265908250797","11.2507673305976","< 00:01","24.3"
"2018 CJ","6","2458169.809694802","2018-Feb-20 07:26","0.0237850078251317","0.0237754071770092","0.0237946084672647","15.3264614485872","15.3191505500773","< 00:01","23.5"
"2018 DC2","1","2458170.340859389","2018-Feb-20 20:11","0.0161549654451381","0.0160832525085875","0.0162266756627961","8.8261127585819","8.80740605203258","00:02","26.8"
"2018 DB","2","2458170.369383809","2018-Feb-20 20:52","0.00575745228957329","0.005731276824319","0.0057836268892274","16.1308181670892","16.1021029344242","< 00:01","27.6"
"2018 DQ","2","2458171.011421841","2018-Feb-21 12:16","0.000671610165924062","0.000668249226758824","0.000674971125055518","21.0598410926882","20.8706086609221","00:06","29.1"
"2018 CU13","2","2458171.110659367","2018-Feb-21 14:39","0.0302096047129053","0.0298108370685142","0.0306083563487587","10.733740662182","10.7255204591312","< 00:01","26.2"
"2017 DR109","2","2458173.720586976","2018-Feb-24 05:18","0.00947463986949396","0.00793094630815359","0.0111887069924094","7.36612149582739","7.3278442556072","01:31","27.6"
"2018 DN4","1","2458174.136725358","2018-Feb-24 15:17","0.00141176362772223","4.53289762167204e-05","0.00297270750959897","18.1163390190686","18.0118588021739","04:43","28.433"
"2018 CE14","4","2458174.160677115","2018-Feb-24 15:51","0.0133025210476703","0.0132354037823222","0.0133696357310591","10.1991454351714","10.1794877060409","< 00:01","25.7"
"2018 DR","4","2458174.600490083","2018-Feb-25 02:25","0.00589520016800734","0.00588786394698337","0.00590253605489007","7.01535227826707","6.95062722804355","< 00:01","27.3"
"2018 DB1","3","2458175.004042233","2018-Feb-25 12:06","0.0262377618408121","0.0261476603223536","0.0263278595769461","5.74807879954869","5.73038456359342","< 00:01","26.0"
"2018 DU","4","2458175.264991886","2018-Feb-25 18:22","0.00189980997501347","0.00189861160686311","0.00190100817248447","4.59618467407985","4.28017732454345","< 00:01","28.3"
"2016 FU12","4","2458176.411520361","2018-Feb-26 21:53","0.0337990791289977","0.0336040009148487","0.0349337344616943","4.50612713375592","4.48859843946241","05:23","26.9"
"2018 DA","7","2458176.482207550","2018-Feb-26 23:34","0.0281993601970354","0.0280306429755712","0.0283680751038987","12.8437142345857","12.8363554362773","< 00:01","24.0"
"2014 EY24","25","2458176.626416657","2018-Feb-27 03:02","0.0378630129719912","0.0378629483094189","0.0378630776345679","8.01887083533514","8.01009028358771","< 00:01","24.1"
"2018 DT","13","2458176.670071310","2018-Feb-27 04:05","0.0107450446456229","0.010743253404496","0.0107468358405102","2.63111944458383","2.53512205482853","< 00:01","27.1"
"2018 CU14","5","2458176.955996044","2018-Feb-27 10:57","0.0139830953176762","0.0139297385699431","0.0140364439881054","4.39923363100535","4.35570390007142","< 00:01","27.6"
"2015 BF511","12","2458178.319559318","2018-Feb-28 19:40","0.0300323903876501","0.0193000948259604","0.0407821141580316","5.74546102259485","5.72999842801609","3_06:40","24.8"
"2018 DW1","2","2458178.510019362","2018-Mar-01 00:14","0.00993260739968779","0.00988321663837097","0.00998199638598367","12.1663295531179","12.1442605059608","< 00:01","26.8"
"2018 DV1","2","2458179.745679343","2018-Mar-02 05:54","0.000752766738445437","0.000750539174513812","0.00075499415139313","6.55935425086552","5.99549538228569","00:07","28.4"
"2018 DU1","2","2458179.984975384","2018-Mar-02 11:38","0.0131023365022605","0.0130411823726219","0.0131634846405028","6.29932128849193","6.2669554409543","< 00:01","27.7"
"2018 ET3","3","2458180.847597737","2018-Mar-03 08:21","0.0225067541006254","0.0224055921486696","0.022607908821191","5.43590461722093","5.41408232984543","< 00:01","26.6"
"2018 EL4","14","2458181.011388626","2018-Mar-03 12:16","0.0273170303217188","0.0273054499030021","0.0273286107003625","6.3551530948475","6.33978647916849","< 00:01","25.4"
"2018 ED1","4","2458181.014343789","2018-Mar-03 12:21","0.00836397128295482","0.00832459471818098","0.00840334623156806","11.8244615159698","11.7974894597942","00:01","25.8"
"2018 DC","7","2458181.207150175","2018-Mar-03 16:58","0.0238083659706511","0.0236778906802247","0.0239388365391754","8.23069001649724","8.21708165949217","< 00:01","24.7"
"2018 DZ3","1","2458181.395611472","2018-Mar-03 21:30","0.0270096520961475","0.0267804004428247","0.0272388956665245","9.70754948337577","9.69738205205702","< 00:01","26.4"
"2018 EE1","4","2458181.513689909","2018-Mar-04 00:20","0.0123428156237212","0.0122880688346748","0.0123975616796806","16.877270536372","16.8644749390088","< 00:01","24.8"
"2018 EX1","4","2458181.912313507","2018-Mar-04 09:54","0.0208220796959004","0.0206459035049402","0.0209982472594653","9.37463737700548","9.36097738956719","< 00:01","26.0"
"2018 DC4","1","2458182.300772064","2018-Mar-04 19:13","0.008522782684307","0.00849301039331719","0.00855254660482965","3.93891173391337","3.85872585553854","< 00:01","27.3"
"2018 EA10","1","2458182.429840104","2018-Mar-04 22:19","0.020012408199029","0.0198468841708254","0.0201780413166668","9.13159521950361","9.11700326442585","00:06","27.393"
"2018 EW1","8","2458183.231374777","2018-Mar-05 17:33","0.0155249587925818","0.0155022724133401","0.0155476447887153","7.72504921260848","7.70280041737588","< 00:01","26.3"
"2018 EV3","2","2458183.572386250","2018-Mar-06 01:44","0.00519951031915386","0.00518466674810744","0.00521435336396468","12.7085924104431","12.6682052712949","00:01","27.2"
"2017 VR12","64","2458184.828352086","2018-Mar-07 07:53","0.00966224156123175","0.00966224047156163","0.00966224265090187","6.29986411423912","6.25593828293334","< 00:01","20.6"
"2018 EE9","3","2458185.128487988","2018-Mar-07 15:05","0.00795341879886532","0.00788063437085424","0.00802619981436733","16.1420175202755","16.1212502149128","< 00:01","26.1"
"2018 ES1","2","2458185.316363737","2018-Mar-07 19:36","0.00737573941403324","0.00736067661299384","0.00739080201765337","13.7314511934234","13.7051177903317","< 00:01","26.8"
"2018 BK7","4","2458186.690281033","2018-Mar-09 04:34","0.0260024943184025","0.0259962632458845","0.0260087253858107","8.70360758882912","8.6918263197263","< 00:01","23.4"
"2018 EF4","7","2458186.770467479","2018-Mar-09 06:29","0.0127371420881684","0.0127253906666064","0.012748893240097","5.65621895683912","5.6191132239932","< 00:01","26.3"
"2018 FY2","2","2458187.475267829","2018-Mar-09 23:24","0.0286412459085744","0.0277885026517146","0.0294939678050996","20.8958175995594","20.8913650644282","00:01","25.4"
"2018 FU2","1","2458187.736482873","2018-Mar-10 05:41","0.0266529198475266","0.0258601896955388","0.0274455823776721","11.8773849602915","11.8689651813006","00:09","26.7"
"2015 DK200","12","2458187.781990716","2018-Mar-10 06:46","0.0180390721111455","0.0180388900169077","0.0180392542053873","8.01673762128121","7.99829169707939","< 00:01","25.6"
"2018 DY3","7","2458188.608148593","2018-Mar-11 02:36","0.0135190606262404","0.0134864090465555","0.0135517112383589","8.0048990685811","7.98023984364953","< 00:01","25.7"
"2019 DJ1","12","2458189.401561782","2018-Mar-11 21:38","0.0185852751107819","0.0185848988338441","0.0185856513874503","4.6492456412227","4.61830649533465","< 00:01","26.8"
"2018 FM3","3","2458189.476608710","2018-Mar-11 23:26","0.0225506762007893","0.0224985247984322","0.0226028218544025","3.16580727441653","3.12826234945854","< 00:01","27.2"
"2018 EF1","5","2458189.681394340","2018-Mar-12 04:21","0.0294649577315178","0.0292747520634945","0.0296551575903329","8.75686109837538","8.74652838521917","< 00:01","24.2"
"2018 FW","8","2458189.813378405","2018-Mar-12 07:31","0.0167368971229676","0.016690024268072","0.0167837689306479","8.92433877478025","8.90648228604879","< 00:01","25.0"
"2018 EX","8","2458189.919528375","2018-Mar-12 10:04","0.0319456788210355","0.0319187047689268","0.0319726520257918","2.89102433336374","2.86202875004152","< 00:01","27.0"
"2018 FC2","10","2458190.113352653","2018-Mar-12 14:43","0.0379626549335131","0.0378169921991814","0.0381083164317368","11.25971215144","11.2534769748872","< 00:01","24.7"
"2018 FL4","7","2458190.348929928","2018-Mar-12 20:22","0.0308003988408609","0.0307701536626998","0.0308306439224145","10.0142751661302","10.005632973711","< 00:01","23.9"
"2018 EZ2","9","2458191.612061656","2018-Mar-14 02:41","0.00143965071794664","0.00143961783212472","0.00143968360373526","9.47284818580838","9.27541315330757","< 00:01","26.6"
"2018 EU1","1","2458191.845956846","2018-Mar-14 08:18","0.0346030317424534","0.0344424941121409","0.0347635677745878","11.7720503066123","11.7655074590449","< 00:01","26.7"
"2018 FA4","5","2458191.960231716","2018-Mar-14 11:03","0.0336809543695361","0.0336691397219288","0.0336927690100098","13.3657032923024","13.3597831472907","< 00:01","25.4"
"2018 EU2","3","2458192.073225722","2018-Mar-14 13:45","0.0258751529253925","0.0257417791907066","0.0260085244448331","11.2804579903127","11.2713257248058","< 00:01","26.4"
"2018 FT","2","2458192.150811284","2018-Mar-14 15:37","0.0191242179634282","0.0190251025160262","0.0192233324347857","17.1444527047612","17.1363242496597","< 00:01","25.5"
"2018 FH1","6","2458192.769132086","2018-Mar-15 06:28","0.00869158228260647","0.00869119096193647","0.00869197360343309","4.91256053693611","4.84975605773704","< 00:01","26.6"
"2018 EH","6","2458192.793213679","2018-Mar-15 07:02","0.0236091009151903","0.0235440547859981","0.0236741463686247","10.9545575388987","10.9442502978855","< 00:01","24.4"
"2018 EB4","5","2458193.749803693","2018-Mar-16 06:00","0.00373481116993109","0.00372899591326577","0.00374062627419491","12.9485042386988","12.8932900062669","< 00:01","25.4"
"2018 FD2","3","2458194.775915319","2018-Mar-17 06:37","0.00605772378847008","0.0060275503081292","0.00608789596887927","13.9844610721547","13.9529729783867","< 00:01","26.8"
"2018 FN3","8","2458195.463976763","2018-Mar-17 23:08","0.0189717778800192","0.0189385249789537","0.019005030041508","6.67976437989661","6.65870583797483","< 00:01","25.7"
"2018 FL29","1","2458195.470817078","2018-Mar-17 23:18","0.00148411648567545","0.00146224066822067","0.00150598134199213","12.0433718716118","11.8933656036079","00:20","30.077"
"2018 ET1","6","2458195.771910938","2018-Mar-18 06:32","0.011240788678591","0.0111925662990027","0.0112890056702505","6.03658162291534","5.99718636618709","< 00:01","26.4"
"2018 FE3","4","2458195.800181475","2018-Mar-18 07:12","0.000977839038591344","0.000976618293351466","0.000979059493177423","6.44031456812067","6.00232636620073","< 00:01","27.2"
"2018 FY3","2","2458195.841535614","2018-Mar-18 08:12","0.0327189599450371","0.0324784471383633","0.0329594636232773","7.88465778907623","7.87432268760701","00:03","26.2"
